"What is Unicode?",Unicode is a comprehensive character encoding standard designed to represent text and symbols for all languages and scripts in the world.
"What is UTF-8?","UTF-8 is a variable-width Unicode encoding that uses one to four bytes per character, backwards-compatible with 7-bit ASCII."
"What are vector graphics?","Vector graphics represent images using mathematical descriptions of geometric shapes and objects, scalable without loss of quality."
"What is a bitmap?","A bitmap, or raster graphic, represents images as a grid of pixels, each storing color information, with resolution defined by pixel dimensions."
"What is a pixel?","A pixel is the smallest addressable element in a bitmap image, representing a single point of color."
"What is colour depth?","Colour depth, or bit depth per pixel, is the number of bits used to represent the color of each pixel, determining the maximum number of colors."
"What is bit depth?","Bit depth is the number of bits used for each color component (red, green, and blue) in an image, determining the range of colors that can be represented."
"What is image resolution?","Image resolution is the number of pixels per row times the number of rows in an image, defining its detail and clarity."
"What is screen resolution?","Screen resolution is the number of pixels that can be displayed on a screen, typically given as width × height."
"What is an Analogue-to-Digital Converter (ADC)?,An ADC is a device that converts continuous analogue signals into discrete digital values by sampling amplitude at regular intervals.
"What is sampling rate?","Sampling rate is the number of samples taken per second during analogue-to-digital conversion, measured in hertz (Hz)."
"What is sampling resolution?","Sampling resolution, or bit depth, is the number of bits used to represent each sample's amplitude in digital audio, affecting precision."
"What is Nyquist's theorem?","Nyquist's theorem states that to accurately reconstruct a signal, it must be sampled at least at twice its highest frequency."
"What is data compression?,Data compression refers to techniques for reducing file size by encoding information more efficiently.
"What is lossless compression?","Lossless compression reduces file size without losing any original information, allowing perfect reconstruction."
"What is lossy compression?","Lossy compression reduces file size by permanently discarding some information, trading fidelity for smaller size."
"What is run-length encoding (RLE)?,RLE is a lossless compression method that replaces sequences of repeated values with a count and a single value.
"What is Huffman coding?,Huffman coding is a lossless compression algorithm that uses variable-length codes assigned based on symbol frequency to minimize total bits.
"What is Scalable Vector Graphics (SVG)?,SVG is an XML-based vector image format that supports lossless compression and resolution-independent scaling.
"What is a memory dump?","A memory dump is a snapshot of a computer's memory contents at a given time, often represented in hexadecimal for debugging."
