What is CSMA/CD (Carrier Sense Multiple Access with Collision Detection)?,"A media access control method used in early Ethernet networks where devices first sense the medium for activity and transmit only if it's idle; if a collision occurs, all transmitting devices stop and retry after a random backoff period."
What is Internet Service Provider (ISP)?,An organization that provides individuals and businesses with access to the Internet.
What is Internet Exchange Point (IXP)?,A physical infrastructure that allows different ISPs to exchange Internet traffic between their networks (interconnect) without having to transit third-party networks.
What is Public Switched Telephone Network (PSTN)?,The traditional circuit-switched telephone network that has evolved to also support digital communication and provides infrastructure for internet access.
What is World Wide Web (WWW)?,"A distributed application on the Internet consisting of interconnected documents (web pages) and other resources, accessed through web browsers using protocols like HTTP."
What is Hyperlink?,"A reference in a document (such as a web page) to another part of the document or to another resource, often activated by clicking."
What is Cloud Computing?,"The delivery of computing services—including servers, storage, databases, networking, software, analytics, and intelligence—over the Internet (""the cloud"") to offer faster innovation, flexible resources, and economies of scale."
What is Bit Streaming?,"A technique for transmitting audio and video data over a network in a continuous flow, allowing the receiver to begin playback before the entire file has been downloaded."
What is Buffer?,"A temporary storage area used to hold data during transmission or processing, often used in streaming media to ensure smooth playback by storing a small amount of incoming data."
What is Bit Rate?,"The number of bits that are transmitted or processed per unit of time, often used to measure the speed of a data connection or the quality of digital media."
What is IP Address?,"A numerical label assigned to each device connected to a computer network that uses the Internet Protocol for communication. IPv4 addresses are 32-bit, while IPv6 addresses are 128-bit."
What is NetID (Network Identifier)?,The portion of an IP address that identifies the network to which a host belongs.
What is HostID (Host Identifier)?,The portion of an IP address that identifies a specific device (host) within a network.
What is Dotted Decimal Notation?,"The format used to represent IPv4 addresses, where the 32-bit address is divided into four 8-bit bytes, and each byte is represented by its decimal value, separated by dots (e.g., 192.168.1.1)."
What is Classless Inter-Domain Routing (CIDR)?,An IP addressing scheme that allows more flexible allocation of IP addresses by removing the rigid class boundaries and using a suffix to indicate the number of bits in the network prefix (netID).
What is Sub-netting?,"The practice of dividing a network into smaller subnetworks (subnets) to improve network organization, efficiency, and security."
What is Network Address Translation (NAT)?,A technique that allows multiple devices within a private network to share a single public IP address when communicating with the Internet.
What is Static IP Address?,An IP address that is manually assigned to a device and remains constant.
What is Dynamic IP Address?,"An IP address that is automatically assigned to a device each time it connects to a network, typically managed by a DHCP server."
What is IPv6?,"The latest version of the Internet Protocol, using 128-bit addresses to provide a vastly larger address space compared to IPv4."
What is Colon Hexadecimal Notation?,"The format used to represent IPv6 addresses, where the 128-bit address is divided into eight 16-bit segments, each expressed as four hexadecimal digits and separated by colons."
What is Domain Name System (DNS)?,"A hierarchical and distributed naming system for computers, services, or any resource connected to the Internet or a private network. It translates human-readable domain names into numerical IP addresses."
What is Domain Name Server?,"A server that stores and provides DNS records, which map domain names to IP addresses."
What is Top-Level Domain (TLD)?,"The highest level in the hierarchical DNS, such as generic TLDs (.com, .org, .net) and country-code TLDs (.uk, .ca, .jp)."
What is Uniform Resource Locator (URL)?,"A reference to a web resource that specifies its location on a computer network and a mechanism for retrieving it. A URL typically includes the protocol, hostname (domain name), and path to the resource."
What is Name Resolution?,The process by which a DNS server translates a domain name into its corresponding IP address.
